EC-Lab ASCII FILE
Nb header lines : 59                          

Cyclic Voltammetry

Run on channel : 1 (SN 10336)
User : 
CE vs. WE compliance from -10 V to 10 V
Electrode connection : standard
Potential control : Ewe
Ewe ctrl range : min = -2,50 V, max = 2,50 V
Safety Limits :
	Do not start on E overload
Acquisition started on : 10/13/2024 13:58:28.596
Technique started on : 10/13/2024 14:02:35.906
Loaded Setting File :  C:\EC-lab data\Neethu\Methods\CV_ECSA.mps
Saved on :
	File : CV_ECSA_02_CV_C01.mpr
	Directory : C:\EC-lab data\Neethu\2024_10_13_Ni90Fe10_CeO2\CV_ECSA\
	Host : 10.54.33.65
Device : VMP3 (SN 0498)
Address : USB
EC-Lab for windows v11.52 (software)
Internet server v11.52 (firmware)
Command interpretor v11.50 (firmware)
Electrode material : 
Initial state : 
Electrolyte : 
Comments : 
Electrode surface area : 0,001 cm²
Characteristic mass : 0,001 g
Volume (V) : 0,001 cm³
Thickness (t) : 0,000 cm
Diameter (d) : 0,000 cm
Cell constant (k=t/A) : 0,000 cm-1
Cycle Definition : Charge/Discharge alternance
Ei (V)              0,064               
vs.                 Ref                 
dE/dt               20,000              
dE/dt unit          mV/s                
E1 (V)              0,364               
vs.                 Ref                 
Step percent        50                  
N                   10                  
E range min (V)     -2,500              
E range max (V)     2,500               
I Range             Auto                
I Range min         Unset               
I Range max         Unset               
I Range init        Unset               
Bandwidth           5                   
E2 (V)              0,064               
vs.                 Ref                 
nc cycles           3                   
Reverse Scan        1                   
Ef (V)              0,070               
vs.                 Eoc                 

Ewe/V	<I>/mA	cycle number	
3,4573111E-001	6,139296283099258E-004	1,000000000000000E+000
3,4477213E-001	6,512098409003817E-004	1,000000000000000E+000
3,4376544E-001	5,283749286364714E-004	1,000000000000000E+000
3,4273750E-001	5,517428604620124E-004	1,000000000000000E+000
3,4173501E-001	4,795728783493474E-004	1,000000000000000E+000
3,4072617E-001	4,125050222346192E-004	1,000000000000000E+000
3,3977354E-001	4,348206843705729E-004	1,000000000000000E+000
3,3874455E-001	4,013751893189171E-004	1,000000000000000E+000
3,3772403E-001	3,735447316338902E-004	1,000000000000000E+000
3,3673429E-001	3,717319883031044E-004	1,000000000000000E+000
3,3573714E-001	3,379534167901586E-004	1,000000000000000E+000
3,3474103E-001	2,419969529691348E-004	1,000000000000000E+000
3,3376402E-001	2,462679103027102E-004	1,000000000000000E+000
3,3274245E-001	2,629154998969696E-004	1,000000000000000E+000
3,3174530E-001	2,339767557673312E-004	1,000000000000000E+000
3,3074811E-001	2,775027735508577E-004	1,000000000000000E+000
3,2973081E-001	1,394851887350037E-004	1,000000000000000E+000
3,2871559E-001	1,496511937165010E-004	1,000000000000000E+000
3,2772905E-001	1,069327945194330E-004	1,000000000000000E+000
3,2672551E-001	1,590596673900612E-004	1,000000000000000E+000
3,2574636E-001	1,213726822368458E-004	1,000000000000000E+000
3,2473859E-001	3,988854183818778E-005	1,000000000000000E+000
3,2373291E-001	8,613805656375881E-005	1,000000000000000E+000
3,2272831E-001	6,929002924072920E-005	1,000000000000000E+000
3,2170570E-001	5,457898557610673E-005	1,000000000000000E+000
3,2073823E-001	2,329694911993463E-005	1,000000000000000E+000
3,1970921E-001	5,514571741800525E-006	1,000000000000000E+000
3,1870568E-001	-5,133128268897515E-005	1,000000000000000E+000
3,1773397E-001	-5,662798631496445E-005	1,000000000000000E+000
3,1673363E-001	-7,217910191604539E-005	1,000000000000000E+000
3,1571099E-001	-2,967883122972108E-005	1,000000000000000E+000
3,1473505E-001	-5,116622672626716E-005	1,000000000000000E+000
3,1372833E-001	-1,004251783056302E-004	1,000000000000000E+000
3,1275982E-001	-1,399690951765714E-004	1,000000000000000E+000
3,1173187E-001	-5,406069382519053E-005	1,000000000000000E+000
3,1073895E-001	-8,980231065067851E-005	1,000000000000000E+000
3,0975237E-001	-1,253089470395806E-004	1,000000000000000E+000
3,0874673E-001	-1,267406333024862E-004	1,000000000000000E+000
3,0772093E-001	-1,548039681922458E-004	1,000000000000000E+000
3,0675560E-001	-1,400516301786137E-004	1,000000000000000E+000
3,0575949E-001	-1,827965478342874E-004	1,000000000000000E+000
3,0476549E-001	-1,898794662784395E-004	1,000000000000000E+000
3,0373651E-001	-1,796456506410862E-004	1,000000000000000E+000
3,0272341E-001	-1,603718281844359E-004	1,000000000000000E+000
3,0171353E-001	-2,059493257362451E-004	1,000000000000000E+000
3,0077681E-001	-1,546831224522466E-004	1,000000000000000E+000
2,9976907E-001	-2,084311462214011E-004	1,000000000000000E+000
2,9874745E-001	-2,544920070506494E-004	1,000000000000000E+000
2,9775456E-001	-2,453193573593894E-004	1,000000000000000E+000
2,9673296E-001	-2,118708992350513E-004	1,000000000000000E+000
2,9574007E-001	-2,271154710932156E-004	1,000000000000000E+000
2,9473016E-001	-2,650736204722541E-004	1,000000000000000E+000
2,9378921E-001	-2,178808980720206E-004	1,000000000000000E+000
2,9274112E-001	-3,356254652733992E-004	1,000000000000000E+000
2,9175350E-001	-2,649026546687641E-004	1,000000000000000E+000
2,9076481E-001	-3,105803948191927E-004	1,000000000000000E+000
2,8971887E-001	-2,530447938153401E-004	1,000000000000000E+000
2,8875139E-001	-3,226033089521047E-004	1,000000000000000E+000
2,8781891E-001	-3,510085645622770E-004	1,000000000000000E+000
2,8675702E-001	-2,856826697215735E-004	1,000000000000000E+000
2,8580654E-001	-3,258691660482354E-004	1,000000000000000E+000
2,8475317E-001	-3,468849636023893E-004	1,000000000000000E+000
2,8375599E-001	-3,494640477289005E-004	1,000000000000000E+000
2,8277472E-001	-3,766785178969364E-004	1,000000000000000E+000
2,8173405E-001	-4,062421050245266E-004	1,000000000000000E+000
2,8075919E-001	-3,511234962035002E-004	1,000000000000000E+000
2,7973548E-001	-3,599572304269546E-004	1,000000000000000E+000
2,7876800E-001	-3,989204878288776E-004	1,000000000000000E+000
2,7777296E-001	-3,965978392241383E-004	1,000000000000000E+000
2,7674928E-001	-3,825116545057329E-004	1,000000000000000E+000
2,7580196E-001	-4,244666278939114E-004	1,000000000000000E+000
2,7475178E-001	-4,346237843593451E-004	1,000000000000000E+000
2,7375564E-001	-4,246523429140272E-004	1,000000000000000E+000
2,7271712E-001	-4,369817986129322E-004	1,000000000000000E+000
2,7177829E-001	-4,304707219133681E-004	1,000000000000000E+000
2,7074820E-001	-4,340195330146158E-004	1,000000000000000E+000
2,6974043E-001	-4,844545434800080E-004	1,000000000000000E+000
2,6874858E-001	-4,612251527044454E-004	1,000000000000000E+000
